,dtutc,imb,bpx,nrv,si
14077,2023-05-27 15:15:00,139.01,55.08,185.2,-310.9
14078,2023-05-27 15:30:00,228.49,55.08,304.1,-423.0
14079,2023-05-27 15:45:00,301.85,55.08,405.9,-521.5
14080,2023-05-27 16:00:00,197.92,84.85,16.4,-5.4
14081,2023-05-27 16:15:00,140.27,84.85,13.3,-97.5
14082,2023-05-27 16:30:00,131.32,84.85,24.0,-13.4
14083,2023-05-27 16:45:00,132.33,84.85,23.3,-129.0
14084,2023-05-27 17:00:00,142.53,95.4,142.8,-57.3
14085,2023-05-27 17:15:00,127.5,95.4,11.4,-62.1
14086,2023-05-27 17:30:00,127.92,95.4,30.0,-103.3
14087,2023-05-27 17:45:00,235.0,95.4,70.6,-65.8
14088,2023-05-27 18:00:00,116.8,104.13,69.0,-89.9
14089,2023-05-27 18:15:00,21.76,104.13,-10.2,0.1
14090,2023-05-27 18:30:00,117.44,104.13,125.4,-153.9
14091,2023-05-27 18:45:00,116.8,104.13,99.1,-115.6
14092,2023-05-27 19:00:00,116.8,105.11,43.0,-65.4
14093,2023-05-27 19:15:00,16.23,105.11,-58.1,51.6
14094,2023-05-27 19:30:00,116.8,105.11,31.5,-65.0
14095,2023-05-27 19:45:00,116.8,105.11,36.9,-50.8
14096,2023-05-27 20:00:00,118.69,99.16,76.5,-117.7
14097,2023-05-27 20:15:00,116.8,99.16,13.7,-31.4
14098,2023-05-27 20:30:00,116.8,99.16,-11.7,-6.3
14099,2023-05-27 20:45:00,1.57,99.16,-31.9,37.1
14100,2023-05-27 21:00:00,167.23,94.71,-38.2,-87.1
14101,2023-05-27 21:15:00,145.11,94.71,97.7,-80.3
14102,2023-05-27 21:30:00,6.45,94.71,-18.4,19.3
14103,2023-05-27 21:45:00,116.8,94.71,-4.2,-20.1
14104,2023-05-27 22:00:00,155.79,87.09,257.7,-401.5
14105,2023-05-27 22:15:00,177.47,87.09,161.5,-175.1
14106,2023-05-27 22:30:00,147.84,87.09,30.3,-40.9
14107,2023-05-27 22:45:00,38.5,87.09,-80.8,75.3
14108,2023-05-27 23:00:00,108.49,84.0,113.0,-139.8
14109,2023-05-27 23:15:00,102.55,84.0,50.7,-59.9
14110,2023-05-27 23:30:00,102.55,84.0,115.1,-139.7
14111,2023-05-27 23:45:00,104.52,84.0,150.2,-161.2
14112,2023-05-28 00:00:00,47.04,81.92,-85.0,79.1
14113,2023-05-28 00:15:00,103.82,81.92,142.6,-164.4
14114,2023-05-28 00:30:00,117.75,81.92,270.8,-294.2
14115,2023-05-28 00:45:00,109.72,81.92,150.3,-177.7
14116,2023-05-28 01:00:00,167.15,77.87,61.8,-42.4
14117,2023-05-28 01:15:00,-54.08,77.87,-106.6,65.2
14118,2023-05-28 01:30:00,50.6,77.87,-74.9,69.3
14119,2023-05-28 01:45:00,41.58,77.87,-30.3,19.0
14120,2023-05-28 02:00:00,102.55,77.86,66.8,-106.0
14121,2023-05-28 02:15:00,102.55,77.86,54.2,-77.3
14122,2023-05-28 02:30:00,102.55,77.86,26.3,-52.8
14123,2023-05-28 02:45:00,-164.36,77.86,-15.9,27.1
14124,2023-05-28 03:00:00,197.58,74.98,69.7,-117.8
14125,2023-05-28 03:15:00,102.55,74.98,30.6,-50.5
14126,2023-05-28 03:30:00,102.55,74.98,17.2,-45.4
14127,2023-05-28 03:45:00,12.29,74.98,0.7,5.2
14128,2023-05-28 04:00:00,102.55,69.24,5.3,-38.7
14129,2023-05-28 04:15:00,102.55,69.24,13.6,-55.5
14130,2023-05-28 04:30:00,97.55,69.24,51.0,-66.3
14131,2023-05-28 04:45:00,102.55,69.24,17.2,-35.4
14132,2023-05-28 05:00:00,102.55,64.85,65.0,-94.7
14133,2023-05-28 05:15:00,-148.84,64.85,5.7,31.9
14134,2023-05-28 05:30:00,102.55,64.85,73.4,-120.3
14135,2023-05-28 05:45:00,-269.56,64.85,-106.4,147.8
14136,2023-05-28 06:00:00,97.55,37.71,77.0,-112.3
14137,2023-05-28 06:15:00,30.21,37.71,-36.6,35.2
14138,2023-05-28 06:30:00,-151.18,37.71,-76.5,80.1
14139,2023-05-28 06:45:00,-226.8,37.71,-279.5,323.4
14140,2023-05-28 07:00:00,99.96,0.0,111.2,-122.8
14141,2023-05-28 07:15:00,-6.98,0.0,-67.9,70.9
14142,2023-05-28 07:30:00,-133.81,0.0,41.0,16.1
14143,2023-05-28 07:45:00,-367.67,0.0,-99.2,136.6
14144,2023-05-28 08:00:00,160.23,0.0,202.3,-410.2
14145,2023-05-28 08:15:00,184.05,0.0,264.5,-293.6
14146,2023-05-28 08:30:00,-356.15,0.0,118.7,29.2
14147,2023-05-28 08:45:00,74.72,0.0,11.6,-84.1
14148,2023-05-28 09:00:00,105.17,-6.83,225.7,-203.4
14149,2023-05-28 09:15:00,89.8,-6.83,147.5,-146.6
14150,2023-05-28 09:30:00,147.84,-6.83,88.3,-76.3
14151,2023-05-28 09:45:00,59.74,-6.83,25.7,-30.1
14152,2023-05-28 10:00:00,55.97,14.87,153.6,-161.4
14153,2023-05-28 10:15:00,92.67,14.87,197.3,-188.6
14154,2023-05-28 10:30:00,147.84,14.87,25.8,-18.6
14155,2023-05-28 10:45:00,7.0,14.87,-6.4,5.7
14156,2023-05-28 11:00:00,-182.75,-42.0,-19.4,70.6
14157,2023-05-28 11:15:00,-152.64,-42.0,-80.5,72.0
14158,2023-05-28 11:30:00,-85.24,-42.0,-67.5,67.2
14159,2023-05-28 11:45:00,-280.3,-42.0,-78.1,163.3
14160,2023-05-28 12:00:00,-128.23,-22.74,27.4,59.1
14161,2023-05-28 12:15:00,58.74,-22.74,-10.3,-39.1
14162,2023-05-28 12:30:00,-142.4,-22.74,-55.7,83.4
14163,2023-05-28 12:45:00,-33.55,-22.74,-36.5,83.7
14164,2023-05-28 13:00:00,-354.17,-50.0,-111.4,167.2
14165,2023-05-28 13:15:00,-218.61,-50.0,-31.7,38.6
14166,2023-05-28 13:30:00,55.0,-50.0,19.0,-37.3
14167,2023-05-28 13:45:00,55.0,-50.0,35.2,-27.9
14168,2023-05-28 14:00:00,-26.62,-15.18,-88.0,72.5
14169,2023-05-28 14:15:00,57.11,-15.18,43.5,-60.6
14170,2023-05-28 14:30:00,57.42,-15.18,166.0,-171.3
14171,2023-05-28 14:45:00,-43.54,-15.18,68.1,5.4
14172,2023-05-28 15:00:00,-181.47,-0.06,-471.6,404.9
14173,2023-05-28 15:15:00,-17.76,-0.06,-43.8,43.9
14174,2023-05-28 15:30:00,61.52,-0.06,17.0,-22.4
14175,2023-05-28 15:45:00,-0.31,-0.06,-15.0,12.3
14176,2023-05-28 16:00:00,-123.77,50.0,-265.2,286.6
14177,2023-05-28 16:15:00,100.88,50.0,-45.7,-9.0
14178,2023-05-28 16:30:00,98.36,50.0,53.7,-62.7
14179,2023-05-28 16:45:00,98.41,50.0,72.1,-79.1
14180,2023-05-28 17:00:00,-152.91,72.9,-241.7,345.3
14181,2023-05-28 17:15:00,-150.42,72.9,-408.8,262.8
14182,2023-05-28 17:30:00,0.0,72.9,-57.4,68.3
14183,2023-05-28 17:45:00,50.64,72.9,-107.4,101.2
14184,2023-05-28 18:00:00,36.74,80.7,-108.1,104.6
14185,2023-05-28 18:15:00,90.0,80.7,48.5,-61.9
14186,2023-05-28 18:30:00,25.19,80.7,-65.5,41.4
14187,2023-05-28 18:45:00,91.35,80.7,3.9,-15.7
14188,2023-05-28 19:00:00,90.0,78.18,91.4,-109.1
14189,2023-05-28 19:15:00,90.01,78.18,71.1,-73.3
14190,2023-05-28 19:30:00,90.0,78.18,17.1,-17.6
14191,2023-05-28 19:45:00,90.0,78.18,24.6,-30.3
14192,2023-05-28 20:00:00,92.11,74.01,68.2,-78.0
14193,2023-05-28 20:15:00,22.48,74.01,-28.1,43.5
14194,2023-05-28 20:30:00,92.61,74.01,42.7,-55.6
14195,2023-05-28 20:45:00,10.69,74.01,-64.7,64.1
14196,2023-05-28 21:00:00,158.16,69.5,0.4,-49.8
14197,2023-05-28 21:15:00,18.83,69.5,-154.6,182.1
14198,2023-05-28 21:30:00,-8.6,69.5,-155.3,164.8
14199,2023-05-28 21:45:00,-19.0,69.5,-146.1,116.7
14200,2023-05-28 22:00:00,103.44,59.23,73.7,-84.7
14201,2023-05-28 22:15:00,-17.03,59.23,-42.7,33.1
14202,2023-05-28 22:30:00,90.0,59.23,82.1,-88.7
14203,2023-05-28 22:45:00,97.34,59.23,46.8,-36.2
14204,2023-05-28 23:00:00,110.69,53.9,45.9,-74.3
14205,2023-05-28 23:15:00,100.82,53.9,31.9,-54.6
14206,2023-05-28 23:30:00,100.98,53.9,31.0,-34.1
14207,2023-05-28 23:45:00,-26.17,53.9,-64.4,26.5
14208,2023-05-29 00:00:00,101.5,51.82,9.1,-27.3
14209,2023-05-29 00:15:00,-15.8,51.82,-44.6,37.3
14210,2023-05-29 00:30:00,-16.27,51.82,-47.6,41.4
14211,2023-05-29 00:45:00,-16.66,51.82,-30.3,8.4
14212,2023-05-29 01:00:00,-145.29,43.81,-149.4,229.2
14213,2023-05-29 01:15:00,-112.72,43.81,-214.8,166.2
14214,2023-05-29 01:30:00,-56.5,43.81,-73.8,126.3
14215,2023-05-29 01:45:00,-99.29,43.81,-141.1,62.2
14216,2023-05-29 02:00:00,-79.03,31.86,-253.7,295.8
14217,2023-05-29 02:15:00,-80.81,31.86,-123.7,189.2
14218,2023-05-29 02:30:00,-162.2,31.86,-211.9,269.4
14219,2023-05-29 02:45:00,-117.88,31.86,-263.1,259.3
14220,2023-05-29 03:00:00,103.27,34.91,32.7,-23.3
14221,2023-05-29 03:15:00,-18.63,34.91,-84.9,100.5
14222,2023-05-29 03:30:00,-34.19,34.91,-209.0,178.7
14223,2023-05-29 03:45:00,-40.78,34.91,-74.1,135.8
14224,2023-05-29 04:00:00,-160.37,38.02,-340.8,321.6
14225,2023-05-29 04:15:00,-42.25,38.02,-255.7,206.0
14226,2023-05-29 04:30:00,-19.38,38.02,-177.3,174.1
14227,2023-05-29 04:45:00,-19.28,38.02,-230.4,212.6
14228,2023-05-29 05:00:00,124.27,58.71,-54.3,-115.2
14229,2023-05-29 05:15:00,-56.29,58.71,-34.2,82.9
14230,2023-05-29 05:30:00,-68.7,58.71,-204.1,126.8
14231,2023-05-29 05:45:00,-30.65,58.71,-155.0,160.1
14232,2023-05-29 06:00:00,144.06,29.92,193.6,-287.1
14233,2023-05-29 06:15:00,156.53,29.92,170.2,-166.2
14234,2023-05-29 06:30:00,-18.5,29.92,-45.6,53.9
14235,2023-05-29 06:45:00,-19.19,29.92,-52.9,42.1
14236,2023-05-29 07:00:00,83.83,0.01,-28.5,-3.5
14237,2023-05-29 07:15:00,103.45,0.01,67.5,-77.9
14238,2023-05-29 07:30:00,-21.24,0.01,-109.4,134.5
14239,2023-05-29 07:45:00,-18.0,0.01,-141.3,139.7
14240,2023-05-29 08:00:00,103.51,-2.1,42.8,-47.7
14241,2023-05-29 08:15:00,-19.49,-2.1,-43.0,66.3
14242,2023-05-29 08:30:00,-58.31,-2.1,-149.7,177.7
14243,2023-05-29 08:45:00,-87.0,-2.1,-80.2,58.6
14244,2023-05-29 09:00:00,105.75,-15.0,81.9,-76.9
14245,2023-05-29 09:15:00,113.07,-15.0,131.6,-126.4
14246,2023-05-29 09:30:00,140.96,-15.0,244.2,-188.4
14247,2023-05-29 09:45:00,-136.19,-15.0,4.3,73.4
14248,2023-05-29 10:00:00,60.0,-51.99,45.8,-71.5
14249,2023-05-29 10:15:00,60.0,-51.99,69.2,-73.8
14250,2023-05-29 10:30:00,-205.16,-51.99,-28.6,49.1
14251,2023-05-29 10:45:00,-240.02,-51.99,-63.5,209.9
14252,2023-05-29 11:00:00,-290.21,-89.86,-166.8,153.1
14253,2023-05-29 11:15:00,-278.92,-89.86,-54.0,228.1
14254,2023-05-29 11:30:00,-282.38,-89.86,-155.4,158.4
14255,2023-05-29 11:45:00,-288.28,-89.86,-191.6,289.8
14256,2023-05-29 12:00:00,-658.23,-90.0,-99.2,193.5
14257,2023-05-29 12:15:00,-612.58,-90.0,-190.4,194.9
14258,2023-05-29 12:30:00,-606.03,-90.0,-136.9,147.1
14259,2023-05-29 12:45:00,-519.98,-90.0,-95.3,99.5
14260,2023-05-29 13:00:00,-636.8,-70.86,-119.5,142.6
14261,2023-05-29 13:15:00,-642.15,-70.86,-64.7,90.1
14262,2023-05-29 13:30:00,-658.56,-70.86,-20.7,89.9
14263,2023-05-29 13:45:00,59.53,-70.86,36.9,-82.9
14264,2023-05-29 14:00:00,96.6,-19.22,202.0,-270.1
14265,2023-05-29 14:15:00,101.81,-19.22,128.9,-140.4
14266,2023-05-29 14:30:00,138.18,-19.22,261.1,-277.5
14267,2023-05-29 14:45:00,180.23,-19.22,427.1,-396.6
14268,2023-05-29 15:00:00,150.3,-5.2,110.4,-33.6
14269,2023-05-29 15:15:00,103.46,-5.2,63.5,-122.7
14270,2023-05-29 15:30:00,106.91,-5.2,238.2,-251.8
14271,2023-05-29 15:45:00,161.13,-5.2,294.9,-276.4
14272,2023-05-29 16:00:00,-143.93,22.29,-70.4,127.6
14273,2023-05-29 16:15:00,-26.25,22.29,-121.1,102.2
14274,2023-05-29 16:30:00,110.18,22.29,11.0,-71.6
14275,2023-05-29 16:45:00,111.55,22.29,91.2,-103.8
14276,2023-05-29 17:00:00,-23.42,72.89,-25.8,19.1
14277,2023-05-29 17:15:00,-30.66,72.89,-94.1,108.9
14278,2023-05-29 17:30:00,86.54,72.89,27.0,-11.4
14279,2023-05-29 17:45:00,68.19,72.89,126.0,-150.9
14280,2023-05-29 18:00:00,62.65,84.59,84.4,-100.8
14281,2023-05-29 18:15:00,87.12,84.59,216.7,-221.8
14282,2023-05-29 18:30:00,100.42,84.59,81.5,-113.1
14283,2023-05-29 18:45:00,103.46,84.59,138.0,-144.9
14284,2023-05-29 19:00:00,107.04,80.33,208.1,-234.6
14285,2023-05-29 19:15:00,186.09,80.33,233.8,-223.5
14286,2023-05-29 19:30:00,170.18,80.33,152.8,-155.7
14287,2023-05-29 19:45:00,168.76,80.33,168.3,-156.4
14288,2023-05-29 20:00:00,169.08,79.75,107.3,-174.2
14289,2023-05-29 20:15:00,166.61,79.75,153.6,-142.6
14290,2023-05-29 20:30:00,98.46,79.75,21.5,-38.2
14291,2023-05-29 20:45:00,-86.92,79.75,35.0,26.2
14292,2023-05-29 21:00:00,121.32,74.24,-79.5,-14.5
14293,2023-05-29 21:15:00,-17.78,74.24,-34.5,24.5
14294,2023-05-29 21:30:00,-17.61,74.24,-72.8,79.2
14295,2023-05-29 21:45:00,-23.69,74.24,-96.4,87.8
14296,2023-05-29 22:00:00,98.46,75.02,68.8,-77.9
14297,2023-05-29 22:15:00,98.46,75.02,104.8,-115.8
14298,2023-05-29 22:30:00,98.46,75.02,49.6,-27.5
14299,2023-05-29 22:45:00,-6.71,75.02,-69.0,62.0
14300,2023-05-29 23:00:00,98.46,71.05,8.5,-16.7
14301,2023-05-29 23:15:00,-4.7,71.05,-75.4,61.7
14302,2023-05-29 23:30:00,163.6,71.05,35.9,-39.0
14303,2023-05-29 23:45:00,163.6,71.05,6.1,-8.4
14304,2023-05-30 00:00:00,166.25,68.9,69.4,-87.6
14305,2023-05-30 00:15:00,164.33,68.9,134.8,-144.3
14306,2023-05-30 00:30:00,163.6,68.9,33.0,-21.4
14307,2023-05-30 00:45:00,-1.54,68.9,-13.9,9.6
14308,2023-05-30 01:00:00,-36.26,52.78,-193.9,202.1
14309,2023-05-30 01:15:00,168.6,52.78,16.8,-4.8
14310,2023-05-30 01:30:00,1.32,52.78,-37.1,26.1
14311,2023-05-30 01:45:00,-18.26,52.78,-100.0,114.6
14312,2023-05-30 02:00:00,-54.44,51.06,-198.2,164.8
14313,2023-05-30 02:15:00,-100.29,51.06,-189.2,234.1
14314,2023-05-30 02:30:00,-4.57,51.06,-92.8,86.9
14315,2023-05-30 02:45:00,2.0,51.06,-48.9,43.7
14316,2023-05-30 03:00:00,1.2,75.91,-9.1,17.1
14317,2023-05-30 03:15:00,163.6,75.91,22.9,-27.8
14318,2023-05-30 03:30:00,164.98,75.91,37.9,-55.1
14319,2023-05-30 03:45:00,163.67,75.91,66.4,-62.3
14320,2023-05-30 04:00:00,-83.52,75.47,-164.8,152.4
14321,2023-05-30 04:15:00,-13.97,75.47,-147.2,142.4
14322,2023-05-30 04:30:00,2.0,75.47,-125.2,96.6
14323,2023-05-30 04:45:00,168.49,75.47,-7.5,-90.3
14324,2023-05-30 05:00:00,171.7,111.67,259.4,-223.1
14325,2023-05-30 05:15:00,-1.32,111.67,-61.1,29.2
14326,2023-05-30 05:30:00,2.2,111.67,-87.5,78.3
14327,2023-05-30 05:45:00,2.35,111.67,-34.1,42.1
14328,2023-05-30 06:00:00,168.6,108.64,97.5,-121.3
14329,2023-05-30 06:15:00,2.0,108.64,-33.3,28.2
14330,2023-05-30 06:30:00,-3.29,108.64,-27.6,31.9
14331,2023-05-30 06:45:00,-2.48,108.64,-78.2,71.9
14332,2023-05-30 07:00:00,203.2,90.06,10.3,-110.7
14333,2023-05-30 07:15:00,163.6,90.06,30.7,-37.0
14334,2023-05-30 07:30:00,-8.2,90.06,-56.2,92.8
14335,2023-05-30 07:45:00,-8.25,90.06,-91.0,86.9
14336,2023-05-30 08:00:00,172.36,82.37,44.4,-71.5
14337,2023-05-30 08:15:00,0.71,82.37,-158.9,144.4
14338,2023-05-30 08:30:00,-3.42,82.37,-221.9,229.1
14339,2023-05-30 08:45:00,-6.79,82.37,-205.0,174.2
14340,2023-05-30 09:00:00,168.6,70.23,152.2,-129.1
14341,2023-05-30 09:15:00,-12.74,70.23,-48.3,48.2
14342,2023-05-30 09:30:00,1.1,70.23,-30.8,27.8
14343,2023-05-30 09:45:00,0.2,70.23,-7.2,21.6
14344,2023-05-30 10:00:00,166.77,64.68,40.8,-93.8
14345,2023-05-30 10:15:00,169.89,64.68,189.0,-168.7
14346,2023-05-30 10:30:00,177.94,64.68,79.3,-74.6
14347,2023-05-30 10:45:00,2.0,64.68,-62.8,56.3
14348,2023-05-30 11:00:00,183.15,57.56,100.5,-155.7
14349,2023-05-30 11:15:00,180.6,57.56,184.1,-184.3
14350,2023-05-30 11:30:00,177.94,57.56,105.5,-109.2
14351,2023-05-30 11:45:00,3.6,57.56,-26.4,22.9
14352,2023-05-30 12:00:00,168.6,54.9,92.0,-116.5
14353,2023-05-30 12:15:00,168.6,54.9,138.1,-141.9
14354,2023-05-30 12:30:00,168.6,54.9,0.1,-19.3
14355,2023-05-30 12:45:00,1.99,54.9,-37.8,60.2
14356,2023-05-30 13:00:00,-5.13,51.89,-115.7,142.1
14357,2023-05-30 13:15:00,-54.84,51.89,-42.2,5.5
14358,2023-05-30 13:30:00,-18.54,51.89,-58.6,74.4
14359,2023-05-30 13:45:00,-2.74,51.89,-64.7,72.5
14360,2023-05-30 14:00:00,-55.59,53.18,-193.3,188.7
14361,2023-05-30 14:15:00,-1.75,53.18,-85.2,102.5
14362,2023-05-30 14:30:00,-5.92,53.18,-80.9,55.3
14363,2023-05-30 14:45:00,167.25,53.18,47.4,-60.8
14364,2023-05-30 15:00:00,1.21,79.39,-92.7,100.7
14365,2023-05-30 15:15:00,2.0,79.39,-85.8,68.5
14366,2023-05-30 15:30:00,168.6,79.39,-16.9,-5.5
14367,2023-05-30 15:45:00,168.6,79.39,-6.6,-10.9
14368,2023-05-30 16:00:00,0.93,86.97,-48.6,36.1
14369,2023-05-30 16:15:00,168.6,86.97,117.5,-135.5
14370,2023-05-30 16:30:00,171.3,86.97,139.5,-181.6
14371,2023-05-30 16:45:00,169.71,86.97,127.3,-144.6
14372,2023-05-30 17:00:00,168.6,108.63,168.7,-149.2
14373,2023-05-30 17:15:00,3.96,108.63,-24.5,17.4
14374,2023-05-30 17:30:00,170.5,108.63,26.3,-72.9
14375,2023-05-30 17:45:00,171.87,108.63,104.0,-108.6
14376,2023-05-30 18:00:00,-4.15,119.49,-104.5,97.3
14377,2023-05-30 18:15:00,2.0,119.49,-47.8,38.8
14378,2023-05-30 18:30:00,168.6,119.49,23.8,-53.5
14379,2023-05-30 18:45:00,168.6,119.49,41.6,-43.4
14380,2023-05-30 19:00:00,3.55,102.4,-58.3,58.0
14381,2023-05-30 19:15:00,3.55,102.4,-59.9,54.6
14382,2023-05-30 19:30:00,-10.44,102.4,-122.5,169.5
14383,2023-05-30 19:45:00,-20.83,102.4,-126.0,88.8
14384,2023-05-30 20:00:00,167.56,96.13,14.0,-30.5
14385,2023-05-30 20:15:00,167.97,96.13,160.4,-176.0
14386,2023-05-30 20:30:00,163.6,96.13,109.8,-113.3
14387,2023-05-30 20:45:00,-7.65,96.13,-21.6,21.5
14388,2023-05-30 21:00:00,168.6,89.65,114.9,-144.7
14389,2023-05-30 21:15:00,168.6,89.65,105.0,-108.0
14390,2023-05-30 21:30:00,-4.0,89.65,12.1,12.8
14391,2023-05-30 21:45:00,168.6,89.65,19.8,-18.0
14392,2023-05-30 22:00:00,0.13,85.92,-100.2,80.3
14393,2023-05-30 22:15:00,170.94,85.92,280.2,-293.7
14394,2023-05-30 22:30:00,193.04,85.92,205.4,-210.2
14395,2023-05-30 22:45:00,183.97,85.92,178.6,-129.0
14396,2023-05-30 23:00:00,196.99,73.41,22.2,-63.4
14397,2023-05-30 23:15:00,163.88,73.41,25.6,-32.6
14398,2023-05-30 23:30:00,-3.03,73.41,-3.0,20.2
14399,2023-05-30 23:45:00,162.5,73.41,-2.0,-29.5
14400,2023-05-31 00:00:00,-1.55,74.2,-60.1,107.7
14401,2023-05-31 00:15:00,-75.0,74.2,-56.8,53.1
14402,2023-05-31 00:30:00,0.05,74.2,-55.5,79.7
14403,2023-05-31 00:45:00,-2.2,74.2,-35.3,4.2
14404,2023-05-31 01:00:00,167.5,62.64,71.0,-86.1
14405,2023-05-31 01:15:00,167.5,62.64,68.3,-83.3
14406,2023-05-31 01:30:00,169.44,62.64,168.4,-177.2
14407,2023-05-31 01:45:00,167.5,62.64,92.6,-97.0
14408,2023-05-31 02:00:00,167.5,61.61,43.3,-46.1
14409,2023-05-31 02:15:00,169.04,61.61,128.5,-152.4
14410,2023-05-31 02:30:00,167.5,61.61,106.5,-95.3
14411,2023-05-31 02:45:00,-36.3,61.61,-3.8,31.2
14412,2023-05-31 03:00:00,-159.71,72.7,-126.0,155.2
14413,2023-05-31 03:15:00,167.5,72.7,-19.1,-19.4
14414,2023-05-31 03:30:00,164.02,72.7,59.2,-59.2
14415,2023-05-31 03:45:00,1.77,72.7,-6.6,21.5
14416,2023-05-31 04:00:00,-89.7,77.64,-91.9,43.6
14417,2023-05-31 04:15:00,167.23,77.64,149.4,-157.9
14418,2023-05-31 04:30:00,166.06,77.64,127.2,-136.4
14419,2023-05-31 04:45:00,2.0,77.64,-8.9,6.6
14420,2023-05-31 05:00:00,167.5,106.48,64.3,-75.2
14421,2023-05-31 05:15:00,167.5,106.48,7.2,-20.2
14422,2023-05-31 05:30:00,4.67,106.48,-100.7,111.5
14423,2023-05-31 05:45:00,5.83,106.48,-109.7,104.6
14424,2023-05-31 06:00:00,181.66,92.05,111.1,-171.4
14425,2023-05-31 06:15:00,2.0,92.05,-84.1,88.0
14426,2023-05-31 06:30:00,-9.65,92.05,-130.2,144.2
14427,2023-05-31 06:45:00,-53.62,92.05,-137.4,159.8
14428,2023-05-31 07:00:00,174.2,86.41,197.4,-201.5
14429,2023-05-31 07:15:00,-17.71,86.41,-65.0,96.9
14430,2023-05-31 07:30:00,-25.12,86.41,-18.9,73.9
14431,2023-05-31 07:45:00,-69.73,86.41,-87.4,50.9
14432,2023-05-31 08:00:00,168.64,66.92,172.8,-172.1
14433,2023-05-31 08:15:00,165.79,66.92,132.4,-130.5
14434,2023-05-31 08:30:00,162.5,66.92,63.8,-61.7
14435,2023-05-31 08:45:00,-3.84,66.92,-11.0,14.5
14436,2023-05-31 09:00:00,167.5,46.55,42.6,-38.2
14437,2023-05-31 09:15:00,170.38,46.55,313.4,-312.2
14438,2023-05-31 09:30:00,189.75,46.55,346.2,-317.7
14439,2023-05-31 09:45:00,179.84,46.55,226.8,-228.5
14440,2023-05-31 10:00:00,167.5,12.31,117.5,-122.7
14441,2023-05-31 10:15:00,167.5,12.31,45.2,-14.6
14442,2023-05-31 10:30:00,167.5,12.31,11.2,-6.6
14443,2023-05-31 10:45:00,-165.78,12.31,-22.2,31.6
14444,2023-05-31 11:00:00,162.5,0.92,54.6,-66.5
14445,2023-05-31 11:15:00,162.5,0.92,25.2,-19.4
14446,2023-05-31 11:30:00,162.5,0.92,23.9,-24.6
14447,2023-05-31 11:45:00,162.5,0.92,63.2,-63.6
14448,2023-05-31 12:00:00,164.15,0.0,200.3,-196.0
14449,2023-05-31 12:15:00,176.02,0.0,154.1,-120.2
14450,2023-05-31 12:30:00,176.02,0.0,108.2,-134.1
14451,2023-05-31 12:45:00,177.93,0.0,163.7,-162.3
14452,2023-05-31 13:00:00,-30.0,1.75,-21.4,26.5
14453,2023-05-31 13:15:00,163.16,1.75,31.2,-41.6
14454,2023-05-31 13:30:00,165.21,1.75,57.0,-76.4
14455,2023-05-31 13:45:00,165.79,1.75,93.3,-72.7
14456,2023-05-31 14:00:00,-25.24,22.43,-161.9,181.1
14457,2023-05-31 14:15:00,-22.71,22.43,-210.5,214.1
14458,2023-05-31 14:30:00,-13.67,22.43,-148.5,145.6
14459,2023-05-31 14:45:00,168.07,22.43,-2.1,-27.4
14460,2023-05-31 15:00:00,170.82,66.83,22.9,-4.5
14461,2023-05-31 15:15:00,172.51,66.83,53.4,-98.9
14462,2023-05-31 15:30:00,171.91,66.83,57.6,-63.0
14463,2023-05-31 15:45:00,168.48,66.83,91.9,-138.1
14464,2023-05-31 16:00:00,165.58,74.04,149.7,-136.3
14465,2023-05-31 16:15:00,162.5,74.04,-14.6,-8.7
14466,2023-05-31 16:30:00,169.86,74.04,-1.1,-51.5
14467,2023-05-31 16:45:00,179.34,74.04,135.2,-188.5
14468,2023-05-31 17:00:00,-5.23,80.26,-137.1,131.0
14469,2023-05-31 17:15:00,-5.47,80.26,-67.4,33.6
14470,2023-05-31 17:30:00,174.35,80.26,44.6,-63.6
14471,2023-05-31 17:45:00,7.0,80.26,-40.8,29.4
14472,2023-05-31 18:00:00,166.33,101.46,-15.3,-8.8
14473,2023-05-31 18:15:00,165.78,101.46,20.8,-23.0
14474,2023-05-31 18:30:00,166.14,101.46,44.1,-64.4
14475,2023-05-31 18:45:00,2.0,101.46,-65.1,61.1
14476,2023-05-31 19:00:00,187.62,99.4,79.4,-128.1
14477,2023-05-31 19:15:00,167.5,99.4,37.6,-38.1
14478,2023-05-31 19:30:00,167.5,99.4,105.1,-108.2
14479,2023-05-31 19:45:00,230.64,99.4,15.1,-2.3
14480,2023-05-31 20:00:00,230.64,94.29,-35.3,-62.3
14481,2023-05-31 20:15:00,178.41,94.29,138.7,-121.5
14482,2023-05-31 20:30:00,169.83,94.29,188.7,-201.4
14483,2023-05-31 20:45:00,167.5,94.29,50.6,-50.1
14484,2023-05-31 21:00:00,-23.19,82.9,0.5,36.4
14485,2023-05-31 21:15:00,-29.91,82.9,-97.1,41.1
14486,2023-05-31 21:30:00,-2.99,82.9,-97.5,125.8
14487,2023-05-31 21:45:00,167.5,82.9,-42.3,-5.1
14488,2023-05-31 22:00:00,167.39,84.15,114.3,-136.4
14489,2023-05-31 22:15:00,166.97,84.15,79.3,-76.3
14490,2023-05-31 22:30:00,2.0,84.15,-19.6,11.2
14491,2023-05-31 22:45:00,-0.05,84.15,-6.6,12.3
14492,2023-05-31 23:00:00,169.91,74.3,44.0,-75.2
14493,2023-05-31 23:15:00,170.98,74.3,59.1,-76.3
