Timestamp start (Europe/Brussels),Timestamp end (Europe/Brussels),Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh),dtbe,dtutc
22/06/2024 09:30,22/06/2024 09:45,85.84,2024-06-22 09:30:00+02:00,2024-06-22 07:30:00+00:00
22/06/2024 09:45,22/06/2024 10:00,85.84,2024-06-22 09:45:00+02:00,2024-06-22 07:45:00+00:00
22/06/2024 10:00,22/06/2024 10:15,83.32,2024-06-22 10:00:00+02:00,2024-06-22 08:00:00+00:00
22/06/2024 10:15,22/06/2024 10:30,83.32,2024-06-22 10:15:00+02:00,2024-06-22 08:15:00+00:00
22/06/2024 10:30,22/06/2024 10:45,83.32,2024-06-22 10:30:00+02:00,2024-06-22 08:30:00+00:00
22/06/2024 10:45,22/06/2024 11:00,83.32,2024-06-22 10:45:00+02:00,2024-06-22 08:45:00+00:00
22/06/2024 11:00,22/06/2024 11:15,76.77,2024-06-22 11:00:00+02:00,2024-06-22 09:00:00+00:00
22/06/2024 11:15,22/06/2024 11:30,76.77,2024-06-22 11:15:00+02:00,2024-06-22 09:15:00+00:00
22/06/2024 11:30,22/06/2024 11:45,76.77,2024-06-22 11:30:00+02:00,2024-06-22 09:30:00+00:00
22/06/2024 11:45,22/06/2024 12:00,76.77,2024-06-22 11:45:00+02:00,2024-06-22 09:45:00+00:00
22/06/2024 12:00,22/06/2024 12:15,70.92,2024-06-22 12:00:00+02:00,2024-06-22 10:00:00+00:00
22/06/2024 12:15,22/06/2024 12:30,70.92,2024-06-22 12:15:00+02:00,2024-06-22 10:15:00+00:00
22/06/2024 12:30,22/06/2024 12:45,70.92,2024-06-22 12:30:00+02:00,2024-06-22 10:30:00+00:00
22/06/2024 12:45,22/06/2024 13:00,70.92,2024-06-22 12:45:00+02:00,2024-06-22 10:45:00+00:00
22/06/2024 13:00,22/06/2024 13:15,67.3,2024-06-22 13:00:00+02:00,2024-06-22 11:00:00+00:00
22/06/2024 13:15,22/06/2024 13:30,67.3,2024-06-22 13:15:00+02:00,2024-06-22 11:15:00+00:00
22/06/2024 13:30,22/06/2024 13:45,67.3,2024-06-22 13:30:00+02:00,2024-06-22 11:30:00+00:00
22/06/2024 13:45,22/06/2024 14:00,67.3,2024-06-22 13:45:00+02:00,2024-06-22 11:45:00+00:00
22/06/2024 14:00,22/06/2024 14:15,59.77,2024-06-22 14:00:00+02:00,2024-06-22 12:00:00+00:00
22/06/2024 14:15,22/06/2024 14:30,59.77,2024-06-22 14:15:00+02:00,2024-06-22 12:15:00+00:00
22/06/2024 14:30,22/06/2024 14:45,59.77,2024-06-22 14:30:00+02:00,2024-06-22 12:30:00+00:00
22/06/2024 14:45,22/06/2024 15:00,59.77,2024-06-22 14:45:00+02:00,2024-06-22 12:45:00+00:00
22/06/2024 15:00,22/06/2024 15:15,54.05,2024-06-22 15:00:00+02:00,2024-06-22 13:00:00+00:00
22/06/2024 15:15,22/06/2024 15:30,54.05,2024-06-22 15:15:00+02:00,2024-06-22 13:15:00+00:00
22/06/2024 15:30,22/06/2024 15:45,54.05,2024-06-22 15:30:00+02:00,2024-06-22 13:30:00+00:00
22/06/2024 15:45,22/06/2024 16:00,54.05,2024-06-22 15:45:00+02:00,2024-06-22 13:45:00+00:00
22/06/2024 16:00,22/06/2024 16:15,52.59,2024-06-22 16:00:00+02:00,2024-06-22 14:00:00+00:00
22/06/2024 16:15,22/06/2024 16:30,52.59,2024-06-22 16:15:00+02:00,2024-06-22 14:15:00+00:00
22/06/2024 16:30,22/06/2024 16:45,52.59,2024-06-22 16:30:00+02:00,2024-06-22 14:30:00+00:00
22/06/2024 16:45,22/06/2024 17:00,52.59,2024-06-22 16:45:00+02:00,2024-06-22 14:45:00+00:00
22/06/2024 17:00,22/06/2024 17:15,61.84,2024-06-22 17:00:00+02:00,2024-06-22 15:00:00+00:00
22/06/2024 17:15,22/06/2024 17:30,61.84,2024-06-22 17:15:00+02:00,2024-06-22 15:15:00+00:00
22/06/2024 17:30,22/06/2024 17:45,61.84,2024-06-22 17:30:00+02:00,2024-06-22 15:30:00+00:00
22/06/2024 17:45,22/06/2024 18:00,61.84,2024-06-22 17:45:00+02:00,2024-06-22 15:45:00+00:00
22/06/2024 18:00,22/06/2024 18:15,80.15,2024-06-22 18:00:00+02:00,2024-06-22 16:00:00+00:00
22/06/2024 18:15,22/06/2024 18:30,80.15,2024-06-22 18:15:00+02:00,2024-06-22 16:15:00+00:00
22/06/2024 18:30,22/06/2024 18:45,80.15,2024-06-22 18:30:00+02:00,2024-06-22 16:30:00+00:00
22/06/2024 18:45,22/06/2024 19:00,80.15,2024-06-22 18:45:00+02:00,2024-06-22 16:45:00+00:00
22/06/2024 19:00,22/06/2024 19:15,92.66,2024-06-22 19:00:00+02:00,2024-06-22 17:00:00+00:00
22/06/2024 19:15,22/06/2024 19:30,92.66,2024-06-22 19:15:00+02:00,2024-06-22 17:15:00+00:00
22/06/2024 19:30,22/06/2024 19:45,92.66,2024-06-22 19:30:00+02:00,2024-06-22 17:30:00+00:00
22/06/2024 19:45,22/06/2024 20:00,92.66,2024-06-22 19:45:00+02:00,2024-06-22 17:45:00+00:00
22/06/2024 20:00,22/06/2024 20:15,96.62,2024-06-22 20:00:00+02:00,2024-06-22 18:00:00+00:00
22/06/2024 20:15,22/06/2024 20:30,96.62,2024-06-22 20:15:00+02:00,2024-06-22 18:15:00+00:00
22/06/2024 20:30,22/06/2024 20:45,96.62,2024-06-22 20:30:00+02:00,2024-06-22 18:30:00+00:00
22/06/2024 20:45,22/06/2024 21:00,96.62,2024-06-22 20:45:00+02:00,2024-06-22 18:45:00+00:00
22/06/2024 21:00,22/06/2024 21:15,93.67,2024-06-22 21:00:00+02:00,2024-06-22 19:00:00+00:00
22/06/2024 21:15,22/06/2024 21:30,93.67,2024-06-22 21:15:00+02:00,2024-06-22 19:15:00+00:00
22/06/2024 21:30,22/06/2024 21:45,93.67,2024-06-22 21:30:00+02:00,2024-06-22 19:30:00+00:00
22/06/2024 21:45,22/06/2024 22:00,93.67,2024-06-22 21:45:00+02:00,2024-06-22 19:45:00+00:00
22/06/2024 22:00,22/06/2024 22:15,89.62,2024-06-22 22:00:00+02:00,2024-06-22 20:00:00+00:00
22/06/2024 22:15,22/06/2024 22:30,89.62,2024-06-22 22:15:00+02:00,2024-06-22 20:15:00+00:00
22/06/2024 22:30,22/06/2024 22:45,89.62,2024-06-22 22:30:00+02:00,2024-06-22 20:30:00+00:00
22/06/2024 22:45,22/06/2024 23:00,89.62,2024-06-22 22:45:00+02:00,2024-06-22 20:45:00+00:00
22/06/2024 23:00,22/06/2024 23:15,82.21,2024-06-22 23:00:00+02:00,2024-06-22 21:00:00+00:00
22/06/2024 23:15,22/06/2024 23:30,82.21,2024-06-22 23:15:00+02:00,2024-06-22 21:15:00+00:00
22/06/2024 23:30,22/06/2024 23:45,82.21,2024-06-22 23:30:00+02:00,2024-06-22 21:30:00+00:00
22/06/2024 23:45,23/06/2024 00:00,82.21,2024-06-22 23:45:00+02:00,2024-06-22 21:45:00+00:00
23/06/2024 00:00,23/06/2024 00:15,77.36,2024-06-23 00:00:00+02:00,2024-06-22 22:00:00+00:00
23/06/2024 00:15,23/06/2024 00:30,77.36,2024-06-23 00:15:00+02:00,2024-06-22 22:15:00+00:00
23/06/2024 00:30,23/06/2024 00:45,77.36,2024-06-23 00:30:00+02:00,2024-06-22 22:30:00+00:00
23/06/2024 00:45,23/06/2024 01:00,77.36,2024-06-23 00:45:00+02:00,2024-06-22 22:45:00+00:00
23/06/2024 01:00,23/06/2024 01:15,70.24,2024-06-23 01:00:00+02:00,2024-06-22 23:00:00+00:00
23/06/2024 01:15,23/06/2024 01:30,70.24,2024-06-23 01:15:00+02:00,2024-06-22 23:15:00+00:00
23/06/2024 01:30,23/06/2024 01:45,70.24,2024-06-23 01:30:00+02:00,2024-06-22 23:30:00+00:00
23/06/2024 01:45,23/06/2024 02:00,70.24,2024-06-23 01:45:00+02:00,2024-06-22 23:45:00+00:00
23/06/2024 02:00,23/06/2024 02:15,66.07,2024-06-23 02:00:00+02:00,2024-06-23 00:00:00+00:00
23/06/2024 02:15,23/06/2024 02:30,66.07,2024-06-23 02:15:00+02:00,2024-06-23 00:15:00+00:00
23/06/2024 02:30,23/06/2024 02:45,66.07,2024-06-23 02:30:00+02:00,2024-06-23 00:30:00+00:00
23/06/2024 02:45,23/06/2024 03:00,66.07,2024-06-23 02:45:00+02:00,2024-06-23 00:45:00+00:00
23/06/2024 03:00,23/06/2024 03:15,62.88,2024-06-23 03:00:00+02:00,2024-06-23 01:00:00+00:00
23/06/2024 03:15,23/06/2024 03:30,62.88,2024-06-23 03:15:00+02:00,2024-06-23 01:15:00+00:00
23/06/2024 03:30,23/06/2024 03:45,62.88,2024-06-23 03:30:00+02:00,2024-06-23 01:30:00+00:00
23/06/2024 03:45,23/06/2024 04:00,62.88,2024-06-23 03:45:00+02:00,2024-06-23 01:45:00+00:00
23/06/2024 04:00,23/06/2024 04:15,62.47,2024-06-23 04:00:00+02:00,2024-06-23 02:00:00+00:00
23/06/2024 04:15,23/06/2024 04:30,62.47,2024-06-23 04:15:00+02:00,2024-06-23 02:15:00+00:00
23/06/2024 04:30,23/06/2024 04:45,62.47,2024-06-23 04:30:00+02:00,2024-06-23 02:30:00+00:00
23/06/2024 04:45,23/06/2024 05:00,62.47,2024-06-23 04:45:00+02:00,2024-06-23 02:45:00+00:00
23/06/2024 05:00,23/06/2024 05:15,63.81,2024-06-23 05:00:00+02:00,2024-06-23 03:00:00+00:00
23/06/2024 05:15,23/06/2024 05:30,63.81,2024-06-23 05:15:00+02:00,2024-06-23 03:15:00+00:00
23/06/2024 05:30,23/06/2024 05:45,63.81,2024-06-23 05:30:00+02:00,2024-06-23 03:30:00+00:00
23/06/2024 05:45,23/06/2024 06:00,63.81,2024-06-23 05:45:00+02:00,2024-06-23 03:45:00+00:00
23/06/2024 06:00,23/06/2024 06:15,66.79,2024-06-23 06:00:00+02:00,2024-06-23 04:00:00+00:00
23/06/2024 06:15,23/06/2024 06:30,66.79,2024-06-23 06:15:00+02:00,2024-06-23 04:15:00+00:00
23/06/2024 06:30,23/06/2024 06:45,66.79,2024-06-23 06:30:00+02:00,2024-06-23 04:30:00+00:00
23/06/2024 06:45,23/06/2024 07:00,66.79,2024-06-23 06:45:00+02:00,2024-06-23 04:45:00+00:00
23/06/2024 07:00,23/06/2024 07:15,70.72,2024-06-23 07:00:00+02:00,2024-06-23 05:00:00+00:00
23/06/2024 07:15,23/06/2024 07:30,70.72,2024-06-23 07:15:00+02:00,2024-06-23 05:15:00+00:00
23/06/2024 07:30,23/06/2024 07:45,70.72,2024-06-23 07:30:00+02:00,2024-06-23 05:30:00+00:00
23/06/2024 07:45,23/06/2024 08:00,70.72,2024-06-23 07:45:00+02:00,2024-06-23 05:45:00+00:00
23/06/2024 08:00,23/06/2024 08:15,73.13,2024-06-23 08:00:00+02:00,2024-06-23 06:00:00+00:00
23/06/2024 08:15,23/06/2024 08:30,73.13,2024-06-23 08:15:00+02:00,2024-06-23 06:15:00+00:00
23/06/2024 08:30,23/06/2024 08:45,73.13,2024-06-23 08:30:00+02:00,2024-06-23 06:30:00+00:00
23/06/2024 08:45,23/06/2024 09:00,73.13,2024-06-23 08:45:00+02:00,2024-06-23 06:45:00+00:00
23/06/2024 09:00,23/06/2024 09:15,75.99,2024-06-23 09:00:00+02:00,2024-06-23 07:00:00+00:00
23/06/2024 09:15,23/06/2024 09:30,75.99,2024-06-23 09:15:00+02:00,2024-06-23 07:15:00+00:00
23/06/2024 09:30,23/06/2024 09:45,75.99,2024-06-23 09:30:00+02:00,2024-06-23 07:30:00+00:00
23/06/2024 09:45,23/06/2024 10:00,75.99,2024-06-23 09:45:00+02:00,2024-06-23 07:45:00+00:00
23/06/2024 10:00,23/06/2024 10:15,79.31,2024-06-23 10:00:00+02:00,2024-06-23 08:00:00+00:00
23/06/2024 10:15,23/06/2024 10:30,79.31,2024-06-23 10:15:00+02:00,2024-06-23 08:15:00+00:00
23/06/2024 10:30,23/06/2024 10:45,79.31,2024-06-23 10:30:00+02:00,2024-06-23 08:30:00+00:00
23/06/2024 10:45,23/06/2024 11:00,79.31,2024-06-23 10:45:00+02:00,2024-06-23 08:45:00+00:00
23/06/2024 11:00,23/06/2024 11:15,80.01,2024-06-23 11:00:00+02:00,2024-06-23 09:00:00+00:00
23/06/2024 11:15,23/06/2024 11:30,80.01,2024-06-23 11:15:00+02:00,2024-06-23 09:15:00+00:00
23/06/2024 11:30,23/06/2024 11:45,80.01,2024-06-23 11:30:00+02:00,2024-06-23 09:30:00+00:00
23/06/2024 11:45,23/06/2024 12:00,80.01,2024-06-23 11:45:00+02:00,2024-06-23 09:45:00+00:00
23/06/2024 12:00,23/06/2024 12:15,79.1,2024-06-23 12:00:00+02:00,2024-06-23 10:00:00+00:00
23/06/2024 12:15,23/06/2024 12:30,79.1,2024-06-23 12:15:00+02:00,2024-06-23 10:15:00+00:00
23/06/2024 12:30,23/06/2024 12:45,79.1,2024-06-23 12:30:00+02:00,2024-06-23 10:30:00+00:00
23/06/2024 12:45,23/06/2024 13:00,79.1,2024-06-23 12:45:00+02:00,2024-06-23 10:45:00+00:00
23/06/2024 13:00,23/06/2024 13:15,78.65,2024-06-23 13:00:00+02:00,2024-06-23 11:00:00+00:00
23/06/2024 13:15,23/06/2024 13:30,78.65,2024-06-23 13:15:00+02:00,2024-06-23 11:15:00+00:00
23/06/2024 13:30,23/06/2024 13:45,78.65,2024-06-23 13:30:00+02:00,2024-06-23 11:30:00+00:00
23/06/2024 13:45,23/06/2024 14:00,78.65,2024-06-23 13:45:00+02:00,2024-06-23 11:45:00+00:00
23/06/2024 14:00,23/06/2024 14:15,73.01,2024-06-23 14:00:00+02:00,2024-06-23 12:00:00+00:00
23/06/2024 14:15,23/06/2024 14:30,73.01,2024-06-23 14:15:00+02:00,2024-06-23 12:15:00+00:00
23/06/2024 14:30,23/06/2024 14:45,73.01,2024-06-23 14:30:00+02:00,2024-06-23 12:30:00+00:00
23/06/2024 14:45,23/06/2024 15:00,73.01,2024-06-23 14:45:00+02:00,2024-06-23 12:45:00+00:00
23/06/2024 15:00,23/06/2024 15:15,70.02,2024-06-23 15:00:00+02:00,2024-06-23 13:00:00+00:00
23/06/2024 15:15,23/06/2024 15:30,70.02,2024-06-23 15:15:00+02:00,2024-06-23 13:15:00+00:00
23/06/2024 15:30,23/06/2024 15:45,70.02,2024-06-23 15:30:00+02:00,2024-06-23 13:30:00+00:00
23/06/2024 15:45,23/06/2024 16:00,70.02,2024-06-23 15:45:00+02:00,2024-06-23 13:45:00+00:00
23/06/2024 16:00,23/06/2024 16:15,71.37,2024-06-23 16:00:00+02:00,2024-06-23 14:00:00+00:00
23/06/2024 16:15,23/06/2024 16:30,71.37,2024-06-23 16:15:00+02:00,2024-06-23 14:15:00+00:00
23/06/2024 16:30,23/06/2024 16:45,71.37,2024-06-23 16:30:00+02:00,2024-06-23 14:30:00+00:00
23/06/2024 16:45,23/06/2024 17:00,71.37,2024-06-23 16:45:00+02:00,2024-06-23 14:45:00+00:00
23/06/2024 17:00,23/06/2024 17:15,79.22,2024-06-23 17:00:00+02:00,2024-06-23 15:00:00+00:00
23/06/2024 17:15,23/06/2024 17:30,79.22,2024-06-23 17:15:00+02:00,2024-06-23 15:15:00+00:00
23/06/2024 17:30,23/06/2024 17:45,79.22,2024-06-23 17:30:00+02:00,2024-06-23 15:30:00+00:00
23/06/2024 17:45,23/06/2024 18:00,79.22,2024-06-23 17:45:00+02:00,2024-06-23 15:45:00+00:00
23/06/2024 18:00,23/06/2024 18:15,92.39,2024-06-23 18:00:00+02:00,2024-06-23 16:00:00+00:00
23/06/2024 18:15,23/06/2024 18:30,92.39,2024-06-23 18:15:00+02:00,2024-06-23 16:15:00+00:00
23/06/2024 18:30,23/06/2024 18:45,92.39,2024-06-23 18:30:00+02:00,2024-06-23 16:30:00+00:00
23/06/2024 18:45,23/06/2024 19:00,92.39,2024-06-23 18:45:00+02:00,2024-06-23 16:45:00+00:00
23/06/2024 19:00,23/06/2024 19:15,100.22,2024-06-23 19:00:00+02:00,2024-06-23 17:00:00+00:00
23/06/2024 19:15,23/06/2024 19:30,100.22,2024-06-23 19:15:00+02:00,2024-06-23 17:15:00+00:00
23/06/2024 19:30,23/06/2024 19:45,100.22,2024-06-23 19:30:00+02:00,2024-06-23 17:30:00+00:00
23/06/2024 19:45,23/06/2024 20:00,100.22,2024-06-23 19:45:00+02:00,2024-06-23 17:45:00+00:00
23/06/2024 20:00,23/06/2024 20:15,103.68,2024-06-23 20:00:00+02:00,2024-06-23 18:00:00+00:00
23/06/2024 20:15,23/06/2024 20:30,103.68,2024-06-23 20:15:00+02:00,2024-06-23 18:15:00+00:00
23/06/2024 20:30,23/06/2024 20:45,103.68,2024-06-23 20:30:00+02:00,2024-06-23 18:30:00+00:00
23/06/2024 20:45,23/06/2024 21:00,103.68,2024-06-23 20:45:00+02:00,2024-06-23 18:45:00+00:00
23/06/2024 21:00,23/06/2024 21:15,100.38,2024-06-23 21:00:00+02:00,2024-06-23 19:00:00+00:00
23/06/2024 21:15,23/06/2024 21:30,100.38,2024-06-23 21:15:00+02:00,2024-06-23 19:15:00+00:00
23/06/2024 21:30,23/06/2024 21:45,100.38,2024-06-23 21:30:00+02:00,2024-06-23 19:30:00+00:00
23/06/2024 21:45,23/06/2024 22:00,100.38,2024-06-23 21:45:00+02:00,2024-06-23 19:45:00+00:00
23/06/2024 22:00,23/06/2024 22:15,96.77,2024-06-23 22:00:00+02:00,2024-06-23 20:00:00+00:00
23/06/2024 22:15,23/06/2024 22:30,96.77,2024-06-23 22:15:00+02:00,2024-06-23 20:15:00+00:00
23/06/2024 22:30,23/06/2024 22:45,96.77,2024-06-23 22:30:00+02:00,2024-06-23 20:30:00+00:00
23/06/2024 22:45,23/06/2024 23:00,96.77,2024-06-23 22:45:00+02:00,2024-06-23 20:45:00+00:00
23/06/2024 23:00,23/06/2024 23:15,90.37,2024-06-23 23:00:00+02:00,2024-06-23 21:00:00+00:00
23/06/2024 23:15,23/06/2024 23:30,90.37,2024-06-23 23:15:00+02:00,2024-06-23 21:15:00+00:00
23/06/2024 23:30,23/06/2024 23:45,90.37,2024-06-23 23:30:00+02:00,2024-06-23 21:30:00+00:00
23/06/2024 23:45,24/06/2024 00:00,90.37,2024-06-23 23:45:00+02:00,2024-06-23 21:45:00+00:00
24/06/2024 00:00,24/06/2024 00:15,84.23,2024-06-24 00:00:00+02:00,2024-06-23 22:00:00+00:00
24/06/2024 00:15,24/06/2024 00:30,84.23,2024-06-24 00:15:00+02:00,2024-06-23 22:15:00+00:00
24/06/2024 00:30,24/06/2024 00:45,84.23,2024-06-24 00:30:00+02:00,2024-06-23 22:30:00+00:00
24/06/2024 00:45,24/06/2024 01:00,84.23,2024-06-24 00:45:00+02:00,2024-06-23 22:45:00+00:00
24/06/2024 01:00,24/06/2024 01:15,79.9,2024-06-24 01:00:00+02:00,2024-06-23 23:00:00+00:00
24/06/2024 01:15,24/06/2024 01:30,79.9,2024-06-24 01:15:00+02:00,2024-06-23 23:15:00+00:00
24/06/2024 01:30,24/06/2024 01:45,79.9,2024-06-24 01:30:00+02:00,2024-06-23 23:30:00+00:00
24/06/2024 01:45,24/06/2024 02:00,79.9,2024-06-24 01:45:00+02:00,2024-06-23 23:45:00+00:00
24/06/2024 02:00,24/06/2024 02:15,76.1,2024-06-24 02:00:00+02:00,2024-06-24 00:00:00+00:00
24/06/2024 02:15,24/06/2024 02:30,76.1,2024-06-24 02:15:00+02:00,2024-06-24 00:15:00+00:00
24/06/2024 02:30,24/06/2024 02:45,76.1,2024-06-24 02:30:00+02:00,2024-06-24 00:30:00+00:00
24/06/2024 02:45,24/06/2024 03:00,76.1,2024-06-24 02:45:00+02:00,2024-06-24 00:45:00+00:00
24/06/2024 03:00,24/06/2024 03:15,72.38,2024-06-24 03:00:00+02:00,2024-06-24 01:00:00+00:00
24/06/2024 03:15,24/06/2024 03:30,72.38,2024-06-24 03:15:00+02:00,2024-06-24 01:15:00+00:00
24/06/2024 03:30,24/06/2024 03:45,72.38,2024-06-24 03:30:00+02:00,2024-06-24 01:30:00+00:00
24/06/2024 03:45,24/06/2024 04:00,72.38,2024-06-24 03:45:00+02:00,2024-06-24 01:45:00+00:00
24/06/2024 04:00,24/06/2024 04:15,71.16,2024-06-24 04:00:00+02:00,2024-06-24 02:00:00+00:00
24/06/2024 04:15,24/06/2024 04:30,71.16,2024-06-24 04:15:00+02:00,2024-06-24 02:15:00+00:00
24/06/2024 04:30,24/06/2024 04:45,71.16,2024-06-24 04:30:00+02:00,2024-06-24 02:30:00+00:00
24/06/2024 04:45,24/06/2024 05:00,71.16,2024-06-24 04:45:00+02:00,2024-06-24 02:45:00+00:00
24/06/2024 05:00,24/06/2024 05:15,71.9,2024-06-24 05:00:00+02:00,2024-06-24 03:00:00+00:00
24/06/2024 05:15,24/06/2024 05:30,71.9,2024-06-24 05:15:00+02:00,2024-06-24 03:15:00+00:00
24/06/2024 05:30,24/06/2024 05:45,71.9,2024-06-24 05:30:00+02:00,2024-06-24 03:30:00+00:00
24/06/2024 05:45,24/06/2024 06:00,71.9,2024-06-24 05:45:00+02:00,2024-06-24 03:45:00+00:00
24/06/2024 06:00,24/06/2024 06:15,78.01,2024-06-24 06:00:00+02:00,2024-06-24 04:00:00+00:00
24/06/2024 06:15,24/06/2024 06:30,78.01,2024-06-24 06:15:00+02:00,2024-06-24 04:15:00+00:00
24/06/2024 06:30,24/06/2024 06:45,78.01,2024-06-24 06:30:00+02:00,2024-06-24 04:30:00+00:00
24/06/2024 06:45,24/06/2024 07:00,78.01,2024-06-24 06:45:00+02:00,2024-06-24 04:45:00+00:00
24/06/2024 07:00,24/06/2024 07:15,89.35,2024-06-24 07:00:00+02:00,2024-06-24 05:00:00+00:00
24/06/2024 07:15,24/06/2024 07:30,89.35,2024-06-24 07:15:00+02:00,2024-06-24 05:15:00+00:00
24/06/2024 07:30,24/06/2024 07:45,89.35,2024-06-24 07:30:00+02:00,2024-06-24 05:30:00+00:00
24/06/2024 07:45,24/06/2024 08:00,89.35,2024-06-24 07:45:00+02:00,2024-06-24 05:45:00+00:00
24/06/2024 08:00,24/06/2024 08:15,92.85,2024-06-24 08:00:00+02:00,2024-06-24 06:00:00+00:00
24/06/2024 08:15,24/06/2024 08:30,92.85,2024-06-24 08:15:00+02:00,2024-06-24 06:15:00+00:00
24/06/2024 08:30,24/06/2024 08:45,92.85,2024-06-24 08:30:00+02:00,2024-06-24 06:30:00+00:00
24/06/2024 08:45,24/06/2024 09:00,92.85,2024-06-24 08:45:00+02:00,2024-06-24 06:45:00+00:00
24/06/2024 09:00,24/06/2024 09:15,93.08,2024-06-24 09:00:00+02:00,2024-06-24 07:00:00+00:00
24/06/2024 09:15,24/06/2024 09:30,93.08,2024-06-24 09:15:00+02:00,2024-06-24 07:15:00+00:00
24/06/2024 09:30,24/06/2024 09:45,93.08,2024-06-24 09:30:00+02:00,2024-06-24 07:30:00+00:00
24/06/2024 09:45,24/06/2024 10:00,93.08,2024-06-24 09:45:00+02:00,2024-06-24 07:45:00+00:00
24/06/2024 10:00,24/06/2024 10:15,88.85,2024-06-24 10:00:00+02:00,2024-06-24 08:00:00+00:00
24/06/2024 10:15,24/06/2024 10:30,88.85,2024-06-24 10:15:00+02:00,2024-06-24 08:15:00+00:00
24/06/2024 10:30,24/06/2024 10:45,88.85,2024-06-24 10:30:00+02:00,2024-06-24 08:30:00+00:00
24/06/2024 10:45,24/06/2024 11:00,88.85,2024-06-24 10:45:00+02:00,2024-06-24 08:45:00+00:00
24/06/2024 11:00,24/06/2024 11:15,85.33,2024-06-24 11:00:00+02:00,2024-06-24 09:00:00+00:00
24/06/2024 11:15,24/06/2024 11:30,85.33,2024-06-24 11:15:00+02:00,2024-06-24 09:15:00+00:00
24/06/2024 11:30,24/06/2024 11:45,85.33,2024-06-24 11:30:00+02:00,2024-06-24 09:30:00+00:00
24/06/2024 11:45,24/06/2024 12:00,85.33,2024-06-24 11:45:00+02:00,2024-06-24 09:45:00+00:00
24/06/2024 12:00,24/06/2024 12:15,83.56,2024-06-24 12:00:00+02:00,2024-06-24 10:00:00+00:00
24/06/2024 12:15,24/06/2024 12:30,83.56,2024-06-24 12:15:00+02:00,2024-06-24 10:15:00+00:00
24/06/2024 12:30,24/06/2024 12:45,83.56,2024-06-24 12:30:00+02:00,2024-06-24 10:30:00+00:00
24/06/2024 12:45,24/06/2024 13:00,83.56,2024-06-24 12:45:00+02:00,2024-06-24 10:45:00+00:00
24/06/2024 13:00,24/06/2024 13:15,82.46,2024-06-24 13:00:00+02:00,2024-06-24 11:00:00+00:00
24/06/2024 13:15,24/06/2024 13:30,82.46,2024-06-24 13:15:00+02:00,2024-06-24 11:15:00+00:00
24/06/2024 13:30,24/06/2024 13:45,82.46,2024-06-24 13:30:00+02:00,2024-06-24 11:30:00+00:00
24/06/2024 13:45,24/06/2024 14:00,82.46,2024-06-24 13:45:00+02:00,2024-06-24 11:45:00+00:00
24/06/2024 14:00,24/06/2024 14:15,77.82,2024-06-24 14:00:00+02:00,2024-06-24 12:00:00+00:00
24/06/2024 14:15,24/06/2024 14:30,77.82,2024-06-24 14:15:00+02:00,2024-06-24 12:15:00+00:00
24/06/2024 14:30,24/06/2024 14:45,77.82,2024-06-24 14:30:00+02:00,2024-06-24 12:30:00+00:00
24/06/2024 14:45,24/06/2024 15:00,77.82,2024-06-24 14:45:00+02:00,2024-06-24 12:45:00+00:00
24/06/2024 15:00,24/06/2024 15:15,74.03,2024-06-24 15:00:00+02:00,2024-06-24 13:00:00+00:00
24/06/2024 15:15,24/06/2024 15:30,74.03,2024-06-24 15:15:00+02:00,2024-06-24 13:15:00+00:00
24/06/2024 15:30,24/06/2024 15:45,74.03,2024-06-24 15:30:00+02:00,2024-06-24 13:30:00+00:00
24/06/2024 15:45,24/06/2024 16:00,74.03,2024-06-24 15:45:00+02:00,2024-06-24 13:45:00+00:00
24/06/2024 16:00,24/06/2024 16:15,74.91,2024-06-24 16:00:00+02:00,2024-06-24 14:00:00+00:00
24/06/2024 16:15,24/06/2024 16:30,74.91,2024-06-24 16:15:00+02:00,2024-06-24 14:15:00+00:00
24/06/2024 16:30,24/06/2024 16:45,74.91,2024-06-24 16:30:00+02:00,2024-06-24 14:30:00+00:00
24/06/2024 16:45,24/06/2024 17:00,74.91,2024-06-24 16:45:00+02:00,2024-06-24 14:45:00+00:00
24/06/2024 17:00,24/06/2024 17:15,79.75,2024-06-24 17:00:00+02:00,2024-06-24 15:00:00+00:00
24/06/2024 17:15,24/06/2024 17:30,79.75,2024-06-24 17:15:00+02:00,2024-06-24 15:15:00+00:00
24/06/2024 17:30,24/06/2024 17:45,79.75,2024-06-24 17:30:00+02:00,2024-06-24 15:30:00+00:00
24/06/2024 17:45,24/06/2024 18:00,79.75,2024-06-24 17:45:00+02:00,2024-06-24 15:45:00+00:00
24/06/2024 18:00,24/06/2024 18:15,91.57,2024-06-24 18:00:00+02:00,2024-06-24 16:00:00+00:00
24/06/2024 18:15,24/06/2024 18:30,91.57,2024-06-24 18:15:00+02:00,2024-06-24 16:15:00+00:00
24/06/2024 18:30,24/06/2024 18:45,91.57,2024-06-24 18:30:00+02:00,2024-06-24 16:30:00+00:00
24/06/2024 18:45,24/06/2024 19:00,91.57,2024-06-24 18:45:00+02:00,2024-06-24 16:45:00+00:00
24/06/2024 19:00,24/06/2024 19:15,100.24,2024-06-24 19:00:00+02:00,2024-06-24 17:00:00+00:00
24/06/2024 19:15,24/06/2024 19:30,100.24,2024-06-24 19:15:00+02:00,2024-06-24 17:15:00+00:00
