dtutc,dtgb,GMT Time,National Demand Outturn (INDO) - GB (MW),National Demand Forecast (NDF) - GB (MW)
2024-11-24 19:00:00+00:00,2024-11-24 19:00:00,24/11/2024 19:00:00,31694,31783
2024-11-24 19:30:00+00:00,2024-11-24 19:30:00,24/11/2024 19:30:00,30447,30607
2024-11-24 20:00:00+00:00,2024-11-24 20:00:00,24/11/2024 20:00:00,29372,29484
2024-11-24 20:30:00+00:00,2024-11-24 20:30:00,24/11/2024 20:30:00,28418,28350
2024-11-24 21:00:00+00:00,2024-11-24 21:00:00,24/11/2024 21:00:00,26910,26932
2024-11-24 21:30:00+00:00,2024-11-24 21:30:00,24/11/2024 21:30:00,25511,25558
2024-11-24 22:00:00+00:00,2024-11-24 22:00:00,24/11/2024 22:00:00,24147,23825
2024-11-24 22:30:00+00:00,2024-11-24 22:30:00,24/11/2024 22:30:00,23007,22435
2024-11-24 23:00:00+00:00,2024-11-24 23:00:00,24/11/2024 23:00:00,21013,20983
2024-11-24 23:30:00+00:00,2024-11-24 23:30:00,24/11/2024 23:30:00,20437,19890
2024-11-25 00:00:00+00:00,2024-11-25 00:00:00,25/11/2024 00:00:00,20674,20000
2024-11-25 00:30:00+00:00,2024-11-25 00:30:00,25/11/2024 00:30:00,20868,20570
2024-11-25 01:00:00+00:00,2024-11-25 01:00:00,25/11/2024 01:00:00,20363,20129
2024-11-25 01:30:00+00:00,2024-11-25 01:30:00,25/11/2024 01:30:00,20008,19699
2024-11-25 02:00:00+00:00,2024-11-25 02:00:00,25/11/2024 02:00:00,19879,19408
2024-11-25 02:30:00+00:00,2024-11-25 02:30:00,25/11/2024 02:30:00,19353,19327
2024-11-25 03:00:00+00:00,2024-11-25 03:00:00,25/11/2024 03:00:00,18765,19201
2024-11-25 03:30:00+00:00,2024-11-25 03:30:00,25/11/2024 03:30:00,18647,18826
2024-11-25 04:00:00+00:00,2024-11-25 04:00:00,25/11/2024 04:00:00,18440,18460
2024-11-25 04:30:00+00:00,2024-11-25 04:30:00,25/11/2024 04:30:00,18758,18783
2024-11-25 05:00:00+00:00,2024-11-25 05:00:00,25/11/2024 05:00:00,19894,19704
2024-11-25 05:30:00+00:00,2024-11-25 05:30:00,25/11/2024 05:30:00,20835,20756
2024-11-25 06:00:00+00:00,2024-11-25 06:00:00,25/11/2024 06:00:00,23717,23478
2024-11-25 06:30:00+00:00,2024-11-25 06:30:00,25/11/2024 06:30:00,26376,26360
2024-11-25 07:00:00+00:00,2024-11-25 07:00:00,25/11/2024 07:00:00,29339,29575
2024-11-25 07:30:00+00:00,2024-11-25 07:30:00,25/11/2024 07:30:00,30762,30920
2024-11-25 08:00:00+00:00,2024-11-25 08:00:00,25/11/2024 08:00:00,32059,32303
2024-11-25 08:30:00+00:00,2024-11-25 08:30:00,25/11/2024 08:30:00,32372,32311
2024-11-25 09:00:00+00:00,2024-11-25 09:00:00,25/11/2024 09:00:00,32515,32790
2024-11-25 09:30:00+00:00,2024-11-25 09:30:00,25/11/2024 09:30:00,32010,32383
2024-11-25 10:00:00+00:00,2024-11-25 10:00:00,25/11/2024 10:00:00,31157,31523
2024-11-25 10:30:00+00:00,2024-11-25 10:30:00,25/11/2024 10:30:00,30712,30821
2024-11-25 11:00:00+00:00,2024-11-25 11:00:00,25/11/2024 11:00:00,30584,30683
2024-11-25 11:30:00+00:00,2024-11-25 11:30:00,25/11/2024 11:30:00,30209,30529
2024-11-25 12:00:00+00:00,2024-11-25 12:00:00,25/11/2024 12:00:00,30460,30895
2024-11-25 12:30:00+00:00,2024-11-25 12:30:00,25/11/2024 12:30:00,30411,31040
2024-11-25 13:00:00+00:00,2024-11-25 13:00:00,25/11/2024 13:00:00,30652,31330
2024-11-25 13:30:00+00:00,2024-11-25 13:30:00,25/11/2024 13:30:00,30830,31823
2024-11-25 14:00:00+00:00,2024-11-25 14:00:00,25/11/2024 14:00:00,31034,32319
2024-11-25 14:30:00+00:00,2024-11-25 14:30:00,25/11/2024 14:30:00,31782,32546
2024-11-25 15:00:00+00:00,2024-11-25 15:00:00,25/11/2024 15:00:00,32924,33146
2024-11-25 15:30:00+00:00,2024-11-25 15:30:00,25/11/2024 15:30:00,34435,34065
2024-11-25 16:00:00+00:00,2024-11-25 16:00:00,25/11/2024 16:00:00,35952,35611
2024-11-25 16:30:00+00:00,2024-11-25 16:30:00,25/11/2024 16:30:00,37125,37266
2024-11-25 17:00:00+00:00,2024-11-25 17:00:00,25/11/2024 17:00:00,37959,38270
2024-11-25 17:30:00+00:00,2024-11-25 17:30:00,25/11/2024 17:30:00,37869,38249
2024-11-25 18:00:00+00:00,2024-11-25 18:00:00,25/11/2024 18:00:00,37551,37964
2024-11-25 18:30:00+00:00,2024-11-25 18:30:00,25/11/2024 18:30:00,37097,37412
2024-11-25 19:00:00+00:00,2024-11-25 19:00:00,25/11/2024 19:00:00,36582,36850
2024-11-25 19:30:00+00:00,2024-11-25 19:30:00,25/11/2024 19:30:00,35562,35925
2024-11-25 20:00:00+00:00,2024-11-25 20:00:00,25/11/2024 20:00:00,34367,34493
2024-11-25 20:30:00+00:00,2024-11-25 20:30:00,25/11/2024 20:30:00,33202,32950
2024-11-25 21:00:00+00:00,2024-11-25 21:00:00,25/11/2024 21:00:00,31490,31260
2024-11-25 21:30:00+00:00,2024-11-25 21:30:00,25/11/2024 21:30:00,29619,29799
2024-11-25 22:00:00+00:00,2024-11-25 22:00:00,25/11/2024 22:00:00,27722,27963
2024-11-25 22:30:00+00:00,2024-11-25 22:30:00,25/11/2024 22:30:00,26110,26366
2024-11-25 23:00:00+00:00,2024-11-25 23:00:00,25/11/2024 23:00:00,24865,24707
2024-11-25 23:30:00+00:00,2024-11-25 23:30:00,25/11/2024 23:30:00,24100,23500
2024-11-26 00:00:00+00:00,2024-11-26 00:00:00,26/11/2024 00:00:00,23979,23700
2024-11-26 00:30:00+00:00,2024-11-26 00:30:00,26/11/2024 00:30:00,24428,24000
2024-11-26 01:00:00+00:00,2024-11-26 01:00:00,26/11/2024 01:00:00,24219,23472
2024-11-26 01:30:00+00:00,2024-11-26 01:30:00,26/11/2024 01:30:00,23836,23099
2024-11-26 02:00:00+00:00,2024-11-26 02:00:00,26/11/2024 02:00:00,23662,22675
2024-11-26 02:30:00+00:00,2024-11-26 02:30:00,26/11/2024 02:30:00,23258,22620
2024-11-26 03:00:00+00:00,2024-11-26 03:00:00,26/11/2024 03:00:00,22833,22158
2024-11-26 03:30:00+00:00,2024-11-26 03:30:00,26/11/2024 03:30:00,22549,22037
2024-11-26 04:00:00+00:00,2024-11-26 04:00:00,26/11/2024 04:00:00,22375,21800
2024-11-26 04:30:00+00:00,2024-11-26 04:30:00,26/11/2024 04:30:00,22621,22023
2024-11-26 05:00:00+00:00,2024-11-26 05:00:00,26/11/2024 05:00:00,23123,22685
2024-11-26 05:30:00+00:00,2024-11-26 05:30:00,26/11/2024 05:30:00,24492,23965
2024-11-26 06:00:00+00:00,2024-11-26 06:00:00,26/11/2024 06:00:00,27012,26846
2024-11-26 06:30:00+00:00,2024-11-26 06:30:00,26/11/2024 06:30:00,30247,29824
2024-11-26 07:00:00+00:00,2024-11-26 07:00:00,26/11/2024 07:00:00,33894,32643
2024-11-26 07:30:00+00:00,2024-11-26 07:30:00,26/11/2024 07:30:00,35208,34500
2024-11-26 08:00:00+00:00,2024-11-26 08:00:00,26/11/2024 08:00:00,36260,35715
2024-11-26 08:30:00+00:00,2024-11-26 08:30:00,26/11/2024 08:30:00,36207,35820
2024-11-26 09:00:00+00:00,2024-11-26 09:00:00,26/11/2024 09:00:00,36579,36500
2024-11-26 09:30:00+00:00,2024-11-26 09:30:00,26/11/2024 09:30:00,35770,36071
2024-11-26 10:00:00+00:00,2024-11-26 10:00:00,26/11/2024 10:00:00,34908,35196
2024-11-26 10:30:00+00:00,2024-11-26 10:30:00,26/11/2024 10:30:00,34069,34756
2024-11-26 11:00:00+00:00,2024-11-26 11:00:00,26/11/2024 11:00:00,33643,34719
2024-11-26 11:30:00+00:00,2024-11-26 11:30:00,26/11/2024 11:30:00,33361,34357
2024-11-26 12:00:00+00:00,2024-11-26 12:00:00,26/11/2024 12:00:00,33429,34700
2024-11-26 12:30:00+00:00,2024-11-26 12:30:00,26/11/2024 12:30:00,33599,34624
2024-11-26 13:00:00+00:00,2024-11-26 13:00:00,26/11/2024 13:00:00,34126,34800
2024-11-26 13:30:00+00:00,2024-11-26 13:30:00,26/11/2024 13:30:00,34484,34892
2024-11-26 14:00:00+00:00,2024-11-26 14:00:00,26/11/2024 14:00:00,34901,34517
2024-11-26 14:30:00+00:00,2024-11-26 14:30:00,26/11/2024 14:30:00,35485,35286
2024-11-26 15:00:00+00:00,2024-11-26 15:00:00,26/11/2024 15:00:00,36382,36431
2024-11-26 15:30:00+00:00,2024-11-26 15:30:00,26/11/2024 15:30:00,37475,38033
2024-11-26 16:00:00+00:00,2024-11-26 16:00:00,26/11/2024 16:00:00,38862,39643
2024-11-26 16:30:00+00:00,2024-11-26 16:30:00,26/11/2024 16:30:00,40816,40937
2024-11-26 17:00:00+00:00,2024-11-26 17:00:00,26/11/2024 17:00:00,41531,41800
2024-11-26 17:30:00+00:00,2024-11-26 17:30:00,26/11/2024 17:30:00,41718,41754
2024-11-26 18:00:00+00:00,2024-11-26 18:00:00,26/11/2024 18:00:00,41283,41442
2024-11-26 18:30:00+00:00,2024-11-26 18:30:00,26/11/2024 18:30:00,40812,41044
2024-11-26 19:00:00+00:00,2024-11-26 19:00:00,26/11/2024 19:00:00,40007,40582
2024-11-26 19:30:00+00:00,2024-11-26 19:30:00,26/11/2024 19:30:00,39265,39561
2024-11-26 20:00:00+00:00,2024-11-26 20:00:00,26/11/2024 20:00:00,37975,38316
2024-11-26 20:30:00+00:00,2024-11-26 20:30:00,26/11/2024 20:30:00,36778,37100
2024-11-26 21:00:00+00:00,2024-11-26 21:00:00,26/11/2024 21:00:00,35626,35210
2024-11-26 21:30:00+00:00,2024-11-26 21:30:00,26/11/2024 21:30:00,33895,33122
2024-11-26 22:00:00+00:00,2024-11-26 22:00:00,26/11/2024 22:00:00,31696,30981
2024-11-26 22:30:00+00:00,2024-11-26 22:30:00,26/11/2024 22:30:00,29509,29178
2024-11-26 23:00:00+00:00,2024-11-26 23:00:00,26/11/2024 23:00:00,27796,27745
2024-11-26 23:30:00+00:00,2024-11-26 23:30:00,26/11/2024 23:30:00,26901,26800
2024-11-27 00:00:00+00:00,2024-11-27 00:00:00,27/11/2024 00:00:00,26781,26700
2024-11-27 00:30:00+00:00,2024-11-27 00:30:00,27/11/2024 00:30:00,27156,26900
2024-11-27 01:00:00+00:00,2024-11-27 01:00:00,27/11/2024 01:00:00,26642,26438
2024-11-27 01:30:00+00:00,2024-11-27 01:30:00,27/11/2024 01:30:00,26207,25572
2024-11-27 02:00:00+00:00,2024-11-27 02:00:00,27/11/2024 02:00:00,25428,24853
2024-11-27 02:30:00+00:00,2024-11-27 02:30:00,27/11/2024 02:30:00,25151,24427
2024-11-27 03:00:00+00:00,2024-11-27 03:00:00,27/11/2024 03:00:00,24799,24046
2024-11-27 03:30:00+00:00,2024-11-27 03:30:00,27/11/2024 03:30:00,24508,23926
2024-11-27 04:00:00+00:00,2024-11-27 04:00:00,27/11/2024 04:00:00,23940,23400
2024-11-27 04:30:00+00:00,2024-11-27 04:30:00,27/11/2024 04:30:00,24134,23419
2024-11-27 05:00:00+00:00,2024-11-27 05:00:00,27/11/2024 05:00:00,24316,24355
2024-11-27 05:30:00+00:00,2024-11-27 05:30:00,27/11/2024 05:30:00,25225,25770
2024-11-27 06:00:00+00:00,2024-11-27 06:00:00,27/11/2024 06:00:00,27729,28494
2024-11-27 06:30:00+00:00,2024-11-27 06:30:00,27/11/2024 06:30:00,30517,30658
2024-11-27 07:00:00+00:00,2024-11-27 07:00:00,27/11/2024 07:00:00,33650,33600
2024-11-27 07:30:00+00:00,2024-11-27 07:30:00,27/11/2024 07:30:00,35402,35100
2024-11-27 08:00:00+00:00,2024-11-27 08:00:00,27/11/2024 08:00:00,36668,36129
2024-11-27 08:30:00+00:00,2024-11-27 08:30:00,27/11/2024 08:30:00,37132,36370
2024-11-27 09:00:00+00:00,2024-11-27 09:00:00,27/11/2024 09:00:00,38058,37440
2024-11-27 09:30:00+00:00,2024-11-27 09:30:00,27/11/2024 09:30:00,38175,37733
2024-11-27 10:00:00+00:00,2024-11-27 10:00:00,27/11/2024 10:00:00,38334,37900
2024-11-27 10:30:00+00:00,2024-11-27 10:30:00,27/11/2024 10:30:00,38406,37648
2024-11-27 11:00:00+00:00,2024-11-27 11:00:00,27/11/2024 11:00:00,38854,37804
2024-11-27 11:30:00+00:00,2024-11-27 11:30:00,27/11/2024 11:30:00,38731,37834
2024-11-27 12:00:00+00:00,2024-11-27 12:00:00,27/11/2024 12:00:00,38645,37839
2024-11-27 12:30:00+00:00,2024-11-27 12:30:00,27/11/2024 12:30:00,38411,37850
2024-11-27 13:00:00+00:00,2024-11-27 13:00:00,27/11/2024 13:00:00,38105,37587
2024-11-27 13:30:00+00:00,2024-11-27 13:30:00,27/11/2024 13:30:00,37732,37400
2024-11-27 14:00:00+00:00,2024-11-27 14:00:00,27/11/2024 14:00:00,37720,37505
2024-11-27 14:30:00+00:00,2024-11-27 14:30:00,27/11/2024 14:30:00,38247,37730
2024-11-27 15:00:00+00:00,2024-11-27 15:00:00,27/11/2024 15:00:00,38728,38195
2024-11-27 15:30:00+00:00,2024-11-27 15:30:00,27/11/2024 15:30:00,39916,39311
2024-11-27 16:00:00+00:00,2024-11-27 16:00:00,27/11/2024 16:00:00,41121,40900
2024-11-27 16:30:00+00:00,2024-11-27 16:30:00,27/11/2024 16:30:00,41928,41870
2024-11-27 17:00:00+00:00,2024-11-27 17:00:00,27/11/2024 17:00:00,42249,42114
2024-11-27 17:30:00+00:00,2024-11-27 17:30:00,27/11/2024 17:30:00,42195,42200
2024-11-27 18:00:00+00:00,2024-11-27 18:00:00,27/11/2024 18:00:00,42213,41805
2024-11-27 18:30:00+00:00,2024-11-27 18:30:00,27/11/2024 18:30:00,41803,41579
2024-11-27 19:00:00+00:00,2024-11-27 19:00:00,27/11/2024 19:00:00,41280,40666
2024-11-27 19:30:00+00:00,2024-11-27 19:30:00,27/11/2024 19:30:00,40432,39612
2024-11-27 20:00:00+00:00,2024-11-27 20:00:00,27/11/2024 20:00:00,39153,39116
2024-11-27 20:30:00+00:00,2024-11-27 20:30:00,27/11/2024 20:30:00,38070,37999
2024-11-27 21:00:00+00:00,2024-11-27 21:00:00,27/11/2024 21:00:00,36449,36289
2024-11-27 21:30:00+00:00,2024-11-27 21:30:00,27/11/2024 21:30:00,34368,34946
2024-11-27 22:00:00+00:00,2024-11-27 22:00:00,27/11/2024 22:00:00,32164,33028
2024-11-27 22:30:00+00:00,2024-11-27 22:30:00,27/11/2024 22:30:00,30897,31413
2024-11-27 23:00:00+00:00,2024-11-27 23:00:00,27/11/2024 23:00:00,29303,29619
2024-11-27 23:30:00+00:00,2024-11-27 23:30:00,27/11/2024 23:30:00,28036,28471
2024-11-28 00:00:00+00:00,2024-11-28 00:00:00,28/11/2024 00:00:00,27584,28179
2024-11-28 00:30:00+00:00,2024-11-28 00:30:00,28/11/2024 00:30:00,27824,28497
2024-11-28 01:00:00+00:00,2024-11-28 01:00:00,28/11/2024 01:00:00,27369,28087
2024-11-28 01:30:00+00:00,2024-11-28 01:30:00,28/11/2024 01:30:00,27111,27592
2024-11-28 02:00:00+00:00,2024-11-28 02:00:00,28/11/2024 02:00:00,26568,27320
2024-11-28 02:30:00+00:00,2024-11-28 02:30:00,28/11/2024 02:30:00,26390,26817
2024-11-28 03:00:00+00:00,2024-11-28 03:00:00,28/11/2024 03:00:00,26062,26575
2024-11-28 03:30:00+00:00,2024-11-28 03:30:00,28/11/2024 03:30:00,25845,26505
2024-11-28 04:00:00+00:00,2024-11-28 04:00:00,28/11/2024 04:00:00,25970,26055
2024-11-28 04:30:00+00:00,2024-11-28 04:30:00,28/11/2024 04:30:00,25844,25600
2024-11-28 05:00:00+00:00,2024-11-28 05:00:00,28/11/2024 05:00:00,26144,25888
2024-11-28 05:30:00+00:00,2024-11-28 05:30:00,28/11/2024 05:30:00,27396,27433
2024-11-28 06:00:00+00:00,2024-11-28 06:00:00,28/11/2024 06:00:00,30068,30097
2024-11-28 06:30:00+00:00,2024-11-28 06:30:00,28/11/2024 06:30:00,32969,33112
2024-11-28 07:00:00+00:00,2024-11-28 07:00:00,28/11/2024 07:00:00,36165,36192
2024-11-28 07:30:00+00:00,2024-11-28 07:30:00,28/11/2024 07:30:00,37290,37500
2024-11-28 08:00:00+00:00,2024-11-28 08:00:00,28/11/2024 08:00:00,38420,39054
2024-11-28 08:30:00+00:00,2024-11-28 08:30:00,28/11/2024 08:30:00,38503,38927
2024-11-28 09:00:00+00:00,2024-11-28 09:00:00,28/11/2024 09:00:00,39101,39500
2024-11-28 09:30:00+00:00,2024-11-28 09:30:00,28/11/2024 09:30:00,38715,39495
2024-11-28 10:00:00+00:00,2024-11-28 10:00:00,28/11/2024 10:00:00,38762,39380
2024-11-28 10:30:00+00:00,2024-11-28 10:30:00,28/11/2024 10:30:00,38091,38981
2024-11-28 11:00:00+00:00,2024-11-28 11:00:00,28/11/2024 11:00:00,37719,38345
2024-11-28 11:30:00+00:00,2024-11-28 11:30:00,28/11/2024 11:30:00,37565,38036
2024-11-28 12:00:00+00:00,2024-11-28 12:00:00,28/11/2024 12:00:00,37411,38300
2024-11-28 12:30:00+00:00,2024-11-28 12:30:00,28/11/2024 12:30:00,37296,38239
2024-11-28 13:00:00+00:00,2024-11-28 13:00:00,28/11/2024 13:00:00,37416,38030
2024-11-28 13:30:00+00:00,2024-11-28 13:30:00,28/11/2024 13:30:00,37679,38000
2024-11-28 14:00:00+00:00,2024-11-28 14:00:00,28/11/2024 14:00:00,37782,38081
2024-11-28 14:30:00+00:00,2024-11-28 14:30:00,28/11/2024 14:30:00,38074,38333
2024-11-28 15:00:00+00:00,2024-11-28 15:00:00,28/11/2024 15:00:00,38699,39020
2024-11-28 15:30:00+00:00,2024-11-28 15:30:00,28/11/2024 15:30:00,39977,39953
2024-11-28 16:00:00+00:00,2024-11-28 16:00:00,28/11/2024 16:00:00,41313,41276
2024-11-28 16:30:00+00:00,2024-11-28 16:30:00,28/11/2024 16:30:00,42066,42389
2024-11-28 17:00:00+00:00,2024-11-28 17:00:00,28/11/2024 17:00:00,41884,42500
2024-11-28 17:30:00+00:00,2024-11-28 17:30:00,28/11/2024 17:30:00,41811,42196
2024-11-28 18:00:00+00:00,2024-11-28 18:00:00,28/11/2024 18:00:00,41610,42035
2024-11-28 18:30:00+00:00,2024-11-28 18:30:00,28/11/2024 18:30:00,40772,41671
2024-11-28 19:00:00+00:00,2024-11-28 19:00:00,28/11/2024 19:00:00,39994,40841
2024-11-28 19:30:00+00:00,2024-11-28 19:30:00,28/11/2024 19:30:00,39284,39676
2024-11-28 20:00:00+00:00,2024-11-28 20:00:00,28/11/2024 20:00:00,38120,38120
2024-11-28 20:30:00+00:00,2024-11-28 20:30:00,28/11/2024 20:30:00,36424,37000
2024-11-28 21:00:00+00:00,2024-11-28 21:00:00,28/11/2024 21:00:00,34381,35229
2024-11-28 21:30:00+00:00,2024-11-28 21:30:00,28/11/2024 21:30:00,32354,33456
2024-11-28 22:00:00+00:00,2024-11-28 22:00:00,28/11/2024 22:00:00,30114,31596
2024-11-28 22:30:00+00:00,2024-11-28 22:30:00,28/11/2024 22:30:00,28077,29791
2024-11-28 23:00:00+00:00,2024-11-28 23:00:00,28/11/2024 23:00:00,26805,27803
2024-11-28 23:30:00+00:00,2024-11-28 23:30:00,28/11/2024 23:30:00,25617,26540
2024-11-29 00:00:00+00:00,2024-11-29 00:00:00,29/11/2024 00:00:00,25618,26105
2024-11-29 00:30:00+00:00,2024-11-29 00:30:00,29/11/2024 00:30:00,26021,26358
2024-11-29 01:00:00+00:00,2024-11-29 01:00:00,29/11/2024 01:00:00,25550,26290
2024-11-29 01:30:00+00:00,2024-11-29 01:30:00,29/11/2024 01:30:00,24795,25592
2024-11-29 02:00:00+00:00,2024-11-29 02:00:00,29/11/2024 02:00:00,24375,25101
2024-11-29 02:30:00+00:00,2024-11-29 02:30:00,29/11/2024 02:30:00,23915,24716
2024-11-29 03:00:00+00:00,2024-11-29 03:00:00,29/11/2024 03:00:00,23482,24161
2024-11-29 03:30:00+00:00,2024-11-29 03:30:00,29/11/2024 03:30:00,23324,23791
2024-11-29 04:00:00+00:00,2024-11-29 04:00:00,29/11/2024 04:00:00,23018,23187
2024-11-29 04:30:00+00:00,2024-11-29 04:30:00,29/11/2024 04:30:00,23110,23100
2024-11-29 05:00:00+00:00,2024-11-29 05:00:00,29/11/2024 05:00:00,23533,23506
2024-11-29 05:30:00+00:00,2024-11-29 05:30:00,29/11/2024 05:30:00,25169,24740
2024-11-29 06:00:00+00:00,2024-11-29 06:00:00,29/11/2024 06:00:00,27216,26977
2024-11-29 06:30:00+00:00,2024-11-29 06:30:00,29/11/2024 06:30:00,29921,29451
2024-11-29 07:00:00+00:00,2024-11-29 07:00:00,29/11/2024 07:00:00,32828,32867
2024-11-29 07:30:00+00:00,2024-11-29 07:30:00,29/11/2024 07:30:00,34305,34700
2024-11-29 08:00:00+00:00,2024-11-29 08:00:00,29/11/2024 08:00:00,35652,35988
2024-11-29 08:30:00+00:00,2024-11-29 08:30:00,29/11/2024 08:30:00,36070,36151
2024-11-29 09:00:00+00:00,2024-11-29 09:00:00,29/11/2024 09:00:00,36795,36300
2024-11-29 09:30:00+00:00,2024-11-29 09:30:00,29/11/2024 09:30:00,36493,35650
2024-11-29 10:00:00+00:00,2024-11-29 10:00:00,29/11/2024 10:00:00,35923,35018
2024-11-29 10:30:00+00:00,2024-11-29 10:30:00,29/11/2024 10:30:00,35487,34933
2024-11-29 11:00:00+00:00,2024-11-29 11:00:00,29/11/2024 11:00:00,35131,35113
2024-11-29 11:30:00+00:00,2024-11-29 11:30:00,29/11/2024 11:30:00,34334,35250
2024-11-29 12:00:00+00:00,2024-11-29 12:00:00,29/11/2024 12:00:00,34426,35352
2024-11-29 12:30:00+00:00,2024-11-29 12:30:00,29/11/2024 12:30:00,34345,35600
2024-11-29 13:00:00+00:00,2024-11-29 13:00:00,29/11/2024 13:00:00,33952,34800
2024-11-29 13:30:00+00:00,2024-11-29 13:30:00,29/11/2024 13:30:00,33967,34986
2024-11-29 14:00:00+00:00,2024-11-29 14:00:00,29/11/2024 14:00:00,34228,35198
2024-11-29 14:30:00+00:00,2024-11-29 14:30:00,29/11/2024 14:30:00,34408,35218
2024-11-29 15:00:00+00:00,2024-11-29 15:00:00,29/11/2024 15:00:00,35148,35300
2024-11-29 15:30:00+00:00,2024-11-29 15:30:00,29/11/2024 15:30:00,35802,36292
2024-11-29 16:00:00+00:00,2024-11-29 16:00:00,29/11/2024 16:00:00,37164,37787
2024-11-29 16:30:00+00:00,2024-11-29 16:30:00,29/11/2024 16:30:00,38014,38735
2024-11-29 17:00:00+00:00,2024-11-29 17:00:00,29/11/2024 17:00:00,38109,39200
2024-11-29 17:30:00+00:00,2024-11-29 17:30:00,29/11/2024 17:30:00,37879,39062
2024-11-29 18:00:00+00:00,2024-11-29 18:00:00,29/11/2024 18:00:00,37703,38596
2024-11-29 18:30:00+00:00,2024-11-29 18:30:00,29/11/2024 18:30:00,36922,37892
2024-11-29 19:00:00+00:00,2024-11-29 19:00:00,29/11/2024 19:00:00,36442,36955
2024-11-29 19:30:00+00:00,2024-11-29 19:30:00,29/11/2024 19:30:00,35004,35692
2024-11-29 20:00:00+00:00,2024-11-29 20:00:00,29/11/2024 20:00:00,33777,34422
2024-11-29 20:30:00+00:00,2024-11-29 20:30:00,29/11/2024 20:30:00,32865,33100
2024-11-29 21:00:00+00:00,2024-11-29 21:00:00,29/11/2024 21:00:00,31317,31951
2024-11-29 21:30:00+00:00,2024-11-29 21:30:00,29/11/2024 21:30:00,29922,30367
2024-11-29 22:00:00+00:00,2024-11-29 22:00:00,29/11/2024 22:00:00,28558,28818
2024-11-29 22:30:00+00:00,2024-11-29 22:30:00,29/11/2024 22:30:00,26851,27413
2024-11-29 23:00:00+00:00,2024-11-29 23:00:00,29/11/2024 23:00:00,25734,25731
2024-11-29 23:30:00+00:00,2024-11-29 23:30:00,29/11/2024 23:30:00,24638,24200
2024-11-30 00:00:00+00:00,2024-11-30 00:00:00,30/11/2024 00:00:00,24411,24400
2024-11-30 00:30:00+00:00,2024-11-30 00:30:00,30/11/2024 00:30:00,24395,24750
2024-11-30 01:00:00+00:00,2024-11-30 01:00:00,30/11/2024 01:00:00,23838,24133
2024-11-30 01:30:00+00:00,2024-11-30 01:30:00,30/11/2024 01:30:00,23153,23467
2024-11-30 02:00:00+00:00,2024-11-30 02:00:00,30/11/2024 02:00:00,22603,22714
2024-11-30 02:30:00+00:00,2024-11-30 02:30:00,30/11/2024 02:30:00,22110,22299
2024-11-30 03:00:00+00:00,2024-11-30 03:00:00,30/11/2024 03:00:00,21695,21763
2024-11-30 03:30:00+00:00,2024-11-30 03:30:00,30/11/2024 03:30:00,21339,21422
2024-11-30 04:00:00+00:00,2024-11-30 04:00:00,30/11/2024 04:00:00,20955,21361
2024-11-30 04:30:00+00:00,2024-11-30 04:30:00,30/11/2024 04:30:00,21098,21215
2024-11-30 05:00:00+00:00,2024-11-30 05:00:00,30/11/2024 05:00:00,20756,21200
2024-11-30 05:30:00+00:00,2024-11-30 05:30:00,30/11/2024 05:30:00,20965,21503
2024-11-30 06:00:00+00:00,2024-11-30 06:00:00,30/11/2024 06:00:00,22161,22696
2024-11-30 06:30:00+00:00,2024-11-30 06:30:00,30/11/2024 06:30:00,23296,23526
2024-11-30 07:00:00+00:00,2024-11-30 07:00:00,30/11/2024 07:00:00,24896,25322
2024-11-30 07:30:00+00:00,2024-11-30 07:30:00,30/11/2024 07:30:00,26331,26400
2024-11-30 08:00:00+00:00,2024-11-30 08:00:00,30/11/2024 08:00:00,27936,28314
2024-11-30 08:30:00+00:00,2024-11-30 08:30:00,30/11/2024 08:30:00,28865,29018
2024-11-30 09:00:00+00:00,2024-11-30 09:00:00,30/11/2024 09:00:00,29852,29567
2024-11-30 09:30:00+00:00,2024-11-30 09:30:00,30/11/2024 09:30:00,29906,30567
2024-11-30 10:00:00+00:00,2024-11-30 10:00:00,30/11/2024 10:00:00,30417,31016
2024-11-30 10:30:00+00:00,2024-11-30 10:30:00,30/11/2024 10:30:00,30460,30819
2024-11-30 11:00:00+00:00,2024-11-30 11:00:00,30/11/2024 11:00:00,30456,31100
2024-11-30 11:30:00+00:00,2024-11-30 11:30:00,30/11/2024 11:30:00,30376,30880
2024-11-30 12:00:00+00:00,2024-11-30 12:00:00,30/11/2024 12:00:00,30552,30757
2024-11-30 12:30:00+00:00,2024-11-30 12:30:00,30/11/2024 12:30:00,30507,30800
2024-11-30 13:00:00+00:00,2024-11-30 13:00:00,30/11/2024 13:00:00,30461,30403
2024-11-30 13:30:00+00:00,2024-11-30 13:30:00,30/11/2024 13:30:00,30416,30486
2024-11-30 14:00:00+00:00,2024-11-30 14:00:00,30/11/2024 14:00:00,29949,30413
2024-11-30 14:30:00+00:00,2024-11-30 14:30:00,30/11/2024 14:30:00,30346,30400
2024-11-30 15:00:00+00:00,2024-11-30 15:00:00,30/11/2024 15:00:00,30566,30692
2024-11-30 15:30:00+00:00,2024-11-30 15:30:00,30/11/2024 15:30:00,31433,31272
2024-11-30 16:00:00+00:00,2024-11-30 16:00:00,30/11/2024 16:00:00,32230,32663
2024-11-30 16:30:00+00:00,2024-11-30 16:30:00,30/11/2024 16:30:00,33368,33373
